Date,Open,High,Low,Close,Adj Close,Volume
2016-06-01,37.423500061035156,37.56850051879883,37.21699905395508,37.42300033569336,37.2878303527832,20788000
2016-06-02,37.30500030517578,37.3650016784668,36.849998474121094,37.2135009765625,37.07908630371094,33916000
2016-06-03,37.074501037597656,37.074501037597656,36.695499420166016,36.792999267578125,36.66010665893555,24608000
2016-06-06,36.92499923706055,36.92499923706055,36.41450119018555,36.50299835205078,36.371150970458984,29992000
2016-06-07,36.66350173950195,36.83549880981445,36.540000915527344,36.554500579833984,36.422462463378906,24314000
2016-06-08,36.974998474121094,37.19049835205078,36.78850173950195,37.14649963378906,37.0123291015625,32314000
2016-06-09,36.85350036621094,37.19649887084961,36.82500076293945,37.125999450683594,36.99190139770508,19180000
2016-06-10,36.79750061035156,36.981998443603516,36.5255012512207,36.65950012207031,36.5270881652832,29050000
2016-06-13,36.49100112915039,36.95000076293945,36.49100112915039,36.59400177001953,36.46182632446289,23354000
2016-06-14,36.46549987792969,36.79999923706055,36.32500076293945,36.662498474121094,36.53007507324219,26584000
2016-06-15,36.74599838256836,36.85749816894531,36.56549835205078,36.609500885009766,36.47726821899414,23234000
2016-06-16,36.39799880981445,36.519500732421875,35.777000427246094,36.212501525878906,36.081703186035156,45002000
2016-06-17,36.06949996948242,36.06949996948242,35.055999755859375,35.212501525878906,35.0853157043457,82262000
2016-06-20,35.515499114990234,35.79349899291992,35.27050018310547,35.30649948120117,35.17897415161133,45654000
2016-06-21,35.502498626708984,35.76900100708008,35.233001708984375,35.444000244140625,35.315975189208984,30318000
2016-06-22,35.70249938964844,35.71049880981445,35.29399871826172,35.52349853515625,35.39519119262695,29058000
2016-06-23,35.52750015258789,35.74399948120117,35.01250076293945,35.743499755859375,35.61439514160156,42500000
2016-06-24,34.50849914550781,35.25,34.24549865722656,34.2599983215332,34.136253356933594,95436000
2016-06-27,34.1245002746582,34.166500091552734,33.632999420166016,34.05699920654297,33.93398666381836,58146000
2016-06-28,34.56850051879883,34.637001037597656,34.24250030517578,34.5629997253418,34.43815994262695,38246000
2016-06-29,34.7130012512207,34.974998474121094,34.63399887084961,34.759498596191406,34.633949279785156,43124000
2016-06-30,34.88249969482422,35.188499450683594,34.744998931884766,35.17649841308594,35.049442291259766,42250000
2016-07-01,35.255001068115234,35.62649917602539,35.186500549316406,35.51250076293945,35.38423156738281,30984000
2016-07-05,35.2504997253418,35.40599822998047,34.95650100708008,35.24449920654297,35.11719512939453,28440000
2016-07-06,34.992000579833984,35.650001525878906,34.95000076293945,35.44850158691406,35.32046127319336,28902000
2016-07-07,35.50550079345703,35.50849914550781,35.03350067138672,35.362998962402344,35.235267639160156,21174000
2016-07-08,35.52799987792969,35.89500045776367,35.40549850463867,35.888999938964844,35.759368896484375,29946000
2016-07-11,35.97100067138672,36.44649887084961,35.94350051879883,36.36000061035156,36.22867202758789,28822000
2016-07-12,36.59600067138672,36.779998779296875,36.375,36.6254997253418,36.49320983886719,26468000
2016-07-13,36.7760009765625,36.7760009765625,36.45100021362305,36.4739990234375,36.342254638671875,20436000
2016-07-14,36.696998596191406,36.80699920654297,36.52949905395508,36.790000915527344,36.65711975097656,21408000
2016-07-15,37.04999923706055,37.04999923706055,36.731998443603516,36.78150177001953,36.64864730834961,32342000
2016-07-18,36.89550018310547,37.75699996948242,36.82550048828125,37.65999984741211,37.52397155761719,38698000
2016-07-19,37.493499755859375,37.829498291015625,37.42449951171875,37.670501708984375,37.5344352722168,30436000
2016-07-20,37.70249938964844,38.03200149536133,37.70249938964844,37.854000091552734,37.71726989746094,22502000
2016-07-21,37.849998474121094,37.907501220703125,37.57600021362305,37.72050094604492,37.584251403808594,19062000
2016-07-22,37.86600112915039,37.97249984741211,37.632999420166016,37.9640007019043,37.826873779296875,20920000
2016-07-25,37.88399887084961,37.99100112915039,37.70349884033203,37.875999450683594,37.739192962646484,21466000
2016-07-26,37.875999450683594,37.9630012512207,37.63750076293945,37.88249969482422,37.745670318603516,23792000
2016-07-27,37.94850158691406,38.22249984741211,37.79650115966797,38.0984992980957,37.96088790893555,32172000
2016-07-28,38.44200134277344,38.44850158691406,37.954498291015625,38.29199981689453,38.153690338134766,73464000
2016-07-29,39.885501861572266,40.196998596191406,39.5,39.56700134277344,39.4240837097168,101810000
2016-08-01,39.333499908447266,40.3745002746582,39.25199890136719,40.047000885009766,39.90235137939453,60594000
2016-08-02,39.86650085449219,40.11600112915039,39.72650146484375,40.00600051879883,39.86149597167969,39928000
2016-08-03,39.82350158691406,39.97700119018555,39.6510009765625,39.94599914550781,39.80171203613281,29206000
2016-08-04,39.9119987487793,40.0099983215332,39.69599914550781,39.86249923706055,39.7185173034668,21520000
2016-08-05,40.00550079345703,40.361000061035156,39.890499114990234,40.346500396728516,40.200767517089844,36146000
2016-08-08,40.29999923706055,40.380001068115234,40.08449935913086,40.26150131225586,40.11608123779297,24426000
2016-08-09,40.2244987487793,40.666500091552734,40.202999114990234,40.374000549316406,40.228172302246094,32154000
2016-08-10,40.352500915527344,40.54399871826172,40.324501037597656,40.42449951171875,40.27848815917969,18370000
2016-08-11,40.52349853515625,40.694000244140625,40.29999923706055,40.40999984741211,40.2640380859375,25646000
2016-08-12,40.25450134277344,40.359500885009766,40.18199920654297,40.352500915527344,40.20674514770508,17946000
2016-08-15,40.36050033569336,40.56800079345703,40.201499938964844,40.29800033569336,40.15244674682617,18596000
2016-08-16,40.17499923706055,40.2130012512207,39.849998474121094,40.05950164794922,39.9148063659668,21158000
2016-08-17,40.0,40.28150177001953,39.814998626708984,40.270999908447266,40.12554168701172,21322000
2016-08-18,40.268001556396484,40.400001525878906,40.08150100708008,40.13750076293945,39.99252700805664,17292000
2016-08-19,39.989498138427734,40.061500549316406,39.84400177001953,39.98249816894531,39.83808135986328,22416000
2016-08-22,39.925498962402344,39.96500015258789,39.71649932861328,39.84749984741211,39.70357131958008,17056000
2016-08-23,40.02399826049805,40.04999923706055,39.79949951171875,39.829498291015625,39.685630798339844,18350000
2016-08-24,39.84299850463867,39.92300033569336,39.53799819946289,39.68000030517578,39.53667449951172,25672000
2016-08-25,39.599998474121094,39.736000061035156,39.36149978637695,39.564998626708984,39.42209243774414,24054000
2016-08-26,39.6245002746582,39.970001220703125,39.47050094604492,39.6609992980957,39.51774597167969,24978000
2016-08-29,39.65250015258789,39.92599868774414,39.51599884033203,39.79100036621094,39.64727783203125,15474000
